Transaction_Id,Time_stamp,Card_id,Merchant_ID,Registered_Address_Location,Merchant_Location,Amount_usd
TX_011033,2026-02-06 09:38:13,CARD_12,M_00024,"(52.521351, 13.362258)","(52.538308, 13.414863)",3.73
TX_011034,2026-02-06 12:04:50,CARD_12,M_00037,"(52.521351, 13.362258)","(52.521205, 13.478897)",2.68
TX_011035,2026-02-06 12:30:10,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",64.96
TX_011036,2026-02-06 03:12:30,CARD_12,M_00301,"(52.521351, 13.362258)","(52.513284, 13.455071)",63.12
TX_011037,2026-02-06 05:01:09,CARD_12,M_00024,"(52.521351, 13.362258)","(52.538308, 13.414863)",1.23
TX_011038,2026-02-06 06:32:19,CARD_12,M_00206,"(52.521351, 13.362258)","(51.338446, 12.401754)",15.99
TX_011039,2026-02-06 10:07:10,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",0.5
TX_011040,2026-02-06 12:20:33,CARD_12,M_00362,"(52.521351, 13.362258)","(52.571202, 13.402118)",6.26
TX_011041,2026-02-06 14:13:25,CARD_12,M_00008,"(52.521351, 13.362258)","(52.54062, 13.432938)",5.96
TX_011042,2026-02-06 15:34:36,CARD_12,M_00232,"(52.521351, 13.362258)","(52.492029, 13.421889)",40.26
TX_011043,2026-02-06 22:17:06,CARD_12,M_00393,"(52.521351, 13.362258)","(53.54219, 10.037302)",5.73
TX_011044,2026-02-06 23:44:01,CARD_12,M_00143,"(52.521351, 13.362258)","(52.49988, 13.368574)",32.0
TX_011045,2026-02-06 23:48:50,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",12.04
TX_011046,2026-02-07 00:23:08,CARD_12,M_00212,"(52.521351, 13.362258)","(51.325705, 12.379519)",34.03
TX_011047,2026-02-07 23:53:57,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",62.37
TX_011048,2026-02-03 16:08:00,CARD_12,M_00064,"(52.521351, 13.362258)","(52.536441, 13.461904)",45.4
TX_011049,2026-02-03 16:22:33,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",28.85
TX_011050,2026-02-03 20:37:32,CARD_12,M_00185,"(52.521351, 13.362258)","(52.522406, 13.420433)",106.05
TX_011051,2026-02-03 01:57:57,CARD_12,M_00244,"(52.521351, 13.362258)","(52.487449, 13.406443)",145.97
TX_011052,2026-02-03 02:53:19,CARD_12,M_00064,"(52.521351, 13.362258)","(52.536441, 13.461904)",21.32
TX_011053,2026-02-03 03:36:21,CARD_12,M_00143,"(52.521351, 13.362258)","(52.49988, 13.368574)",35.78
TX_011054,2026-02-03 05:09:10,CARD_12,M_00357,"(52.521351, 13.362258)","(52.500483, 13.436609)",271.05
TX_011055,2026-02-03 08:28:15,CARD_12,M_00211,"(52.521351, 13.362258)","(52.559295, 13.406058)",14.63
TX_011056,2026-02-03 08:33:12,CARD_12,M_00362,"(52.521351, 13.362258)","(52.571202, 13.402118)",0.5
TX_011057,2026-02-03 13:16:03,CARD_12,M_00232,"(52.521351, 13.362258)","(52.492029, 13.421889)",22.61
TX_011058,2026-02-03 16:41:29,CARD_12,M_00230,"(52.521351, 13.362258)","(52.502488, 13.363516)",42.46
TX_011059,2026-02-03 17:06:06,CARD_12,M_00143,"(52.521351, 13.362258)","(52.49988, 13.368574)",27.29
TX_011060,2026-02-03 17:48:34,CARD_12,M_00211,"(52.521351, 13.362258)","(52.559295, 13.406058)",29.04
TX_011061,2026-02-03 19:58:37,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",55.69
TX_011062,2026-02-03 02:00:41,CARD_12,M_00233,"(52.521351, 13.362258)","(53.538087, 9.979086)",33.74
TX_011063,2026-02-03 05:46:36,CARD_12,M_00343,"(52.521351, 13.362258)","(52.523417, 13.39948)",170.31
TX_011064,2026-02-03 10:42:16,CARD_12,M_00095,"(52.521351, 13.362258)","(52.505694, 13.425388)",3.14
TX_011065,2026-02-03 13:17:29,CARD_12,M_00185,"(52.521351, 13.362258)","(52.522406, 13.420433)",74.75
TX_011066,2026-02-03 13:47:45,CARD_12,M_00182,"(52.521351, 13.362258)","(52.520105, 13.406409)",53.48
TX_011067,2026-02-03 18:45:37,CARD_12,M_00174,"(52.521351, 13.362258)","(52.526835, 13.461285)",104.84
TX_011068,2026-02-04 00:15:19,CARD_12,M_00024,"(52.521351, 13.362258)","(52.538308, 13.414863)",7.13
TX_011069,2026-02-04 23:26:26,CARD_12,M_00209,"(52.521351, 13.362258)","(52.517859, 13.373943)",25.22
TX_011070,2026-02-04 23:58:00,CARD_12,M_00209,"(52.521351, 13.362258)","(52.517859, 13.373943)",0.65
TX_011071,2026-02-05 01:05:01,CARD_12,M_00211,"(52.521351, 13.362258)","(52.559295, 13.406058)",15.12
TX_011072,2026-02-05 01:42:24,CARD_12,M_00206,"(52.521351, 13.362258)","(51.338446, 12.401754)",15.37
TX_011073,2026-02-05 03:23:18,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",28.61
TX_011074,2026-02-05 23:12:05,CARD_12,M_00202,"(52.521351, 13.362258)","(53.509751, 9.991026)",34.36
TX_011075,2026-02-05 23:52:46,CARD_12,M_00008,"(52.521351, 13.362258)","(52.54062, 13.432938)",5.52
TX_011076,2026-02-06 00:33:05,CARD_12,M_00088,"(52.521351, 13.362258)","(51.333395, 12.395869)",25.98
TX_011077,2026-02-06 07:18:15,CARD_12,M_00386,"(52.521351, 13.362258)","(52.516263, 13.391808)",19.1
TX_011078,2026-02-06 08:14:41,CARD_12,M_00362,"(52.521351, 13.362258)","(52.571202, 13.402118)",15.49
TX_011079,2026-02-06 13:09:35,CARD_12,M_00058,"(52.521351, 13.362258)","(51.056261, 13.715869)",40.97
TX_011080,2026-02-06 15:00:37,CARD_12,M_00024,"(52.521351, 13.362258)","(52.538308, 13.414863)",8.54
TX_011081,2026-02-06 17:24:23,CARD_12,M_00372,"(52.521351, 13.362258)","(52.527604, 13.423318)",6.21
TX_011082,2026-02-06 23:41:05,CARD_12,M_00211,"(52.521351, 13.362258)","(52.559295, 13.406058)",4.93
TX_011083,2026-02-07 03:47:00,CARD_12,M_00209,"(52.521351, 13.362258)","(52.517859, 13.373943)",21.19
TX_011084,2026-02-07 06:35:04,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",14.67
TX_011085,2026-02-07 07:03:13,CARD_12,M_00261,"(52.521351, 13.362258)","(52.525795, 13.467262)",258.67
TX_011086,2026-02-07 01:45:57,CARD_12,M_00357,"(52.521351, 13.362258)","(52.500483, 13.436609)",107.47
TX_011087,2026-02-07 03:49:57,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",37.28
TX_011088,2026-02-07 04:56:13,CARD_12,M_00362,"(52.521351, 13.362258)","(52.571202, 13.402118)",17.52
TX_011089,2026-02-07 04:16:14,CARD_12,M_00395,"(52.521351, 13.362258)","(52.511596, 13.396546)",20.61
TX_011090,2026-02-07 05:24:12,CARD_12,M_00245,"(52.521351, 13.362258)","(51.344894, 12.345971)",124.02
TX_011091,2026-02-07 05:47:16,CARD_12,M_00230,"(52.521351, 13.362258)","(52.502488, 13.363516)",3.08
TX_011092,2026-02-07 02:32:53,CARD_12,M_00037,"(52.521351, 13.362258)","(52.521205, 13.478897)",9.19
TX_011093,2026-02-07 04:13:05,CARD_12,M_00386,"(52.521351, 13.362258)","(52.516263, 13.391808)",21.32
TX_011094,2026-02-07 04:31:08,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",33.47
TX_011095,2026-02-07 11:59:06,CARD_12,M_00180,"(52.521351, 13.362258)","(52.517709, 13.442134)",66.54
TX_011096,2026-02-07 00:44:55,CARD_12,M_00343,"(52.521351, 13.362258)","(52.523417, 13.39948)",47.94
TX_011097,2026-02-07 05:45:11,CARD_12,M_00232,"(52.521351, 13.362258)","(52.492029, 13.421889)",31.19
TX_011098,2026-02-07 08:05:28,CARD_12,M_00137,"(52.521351, 13.362258)","(51.066908, 13.761705)",3.32
TX_011099,2026-02-07 08:20:22,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",20.9
TX_011100,2026-02-07 14:37:05,CARD_12,M_00053,"(52.521351, 13.362258)","(52.381098, 9.755455)",0.5
TX_011101,2026-02-07 22:49:01,CARD_12,M_00369,"(52.521351, 13.362258)","(52.505457, 13.397574)",8.98
TX_011102,2026-02-07 23:09:38,CARD_12,M_00362,"(52.521351, 13.362258)","(52.571202, 13.402118)",18.12
TX_011103,2026-02-07 08:05:00,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",60.6
TX_011104,2026-02-07 11:06:07,CARD_12,M_00348,"(52.521351, 13.362258)","(52.540583, 13.419178)",106.37
TX_011105,2026-02-07 02:50:27,CARD_12,M_00008,"(52.521351, 13.362258)","(52.54062, 13.432938)",3.01
TX_011106,2026-02-07 07:57:12,CARD_12,M_00119,"(52.521351, 13.362258)","(52.523981, 13.386993)",31.08
TX_011107,2026-02-07 08:56:49,CARD_12,M_00211,"(52.521351, 13.362258)","(52.559295, 13.406058)",7.31
TX_011108,2026-02-07 13:05:27,CARD_12,M_00180,"(52.521351, 13.362258)","(52.517709, 13.442134)",75.95
TX_011109,2026-02-07 14:16:09,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",26.81
TX_011110,2026-02-07 16:44:44,CARD_12,M_00086,"(52.521351, 13.362258)","(51.351118, 12.407167)",22.51
TX_011111,2026-02-07 04:29:20,CARD_12,M_00323,"(52.521351, 13.362258)","(52.495557, 13.42639)",385.76
TX_011112,2026-02-07 07:21:23,CARD_12,M_00395,"(52.521351, 13.362258)","(52.511596, 13.396546)",22.99
TX_011113,2026-02-07 02:28:02,CARD_12,M_00369,"(52.521351, 13.362258)","(52.505457, 13.397574)",0.5
TX_011114,2026-02-07 07:48:23,CARD_12,M_00169,"(52.521351, 13.362258)","(53.568546, 9.9992)",98.56
TX_011115,2026-02-07 04:40:41,CARD_12,M_00259,"(52.521351, 13.362258)","(52.510248, 13.392023)",168.28
TX_011116,2026-02-07 05:19:06,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",28.81
TX_011117,2026-02-07 05:36:52,CARD_12,M_00206,"(52.521351, 13.362258)","(51.338446, 12.401754)",28.65
TX_011118,2026-02-07 06:24:37,CARD_12,M_00343,"(52.521351, 13.362258)","(52.523417, 13.39948)",75.52
TX_011119,2026-02-07 07:30:08,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",34.25
TX_011120,2026-02-07 13:25:18,CARD_12,M_00095,"(52.521351, 13.362258)","(52.505694, 13.425388)",28.18
TX_011121,2026-02-07 14:39:22,CARD_12,M_00103,"(52.521351, 13.362258)","(51.315694, 12.363065)",18.63
TX_011122,2026-02-07 15:28:20,CARD_12,M_00395,"(52.521351, 13.362258)","(52.511596, 13.396546)",22.65
TX_011123,2026-02-07 04:04:59,CARD_12,M_00372,"(52.521351, 13.362258)","(52.527604, 13.423318)",11.04
TX_011124,2026-02-07 10:18:00,CARD_12,M_00182,"(52.521351, 13.362258)","(52.520105, 13.406409)",78.8
TX_011125,2026-02-07 11:03:52,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",4.28
TX_011126,2026-02-07 14:02:49,CARD_12,M_00064,"(52.521351, 13.362258)","(52.536441, 13.461904)",34.28
TX_011127,2026-02-07 17:55:32,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",2.35
TX_011128,2026-02-07 20:45:32,CARD_12,M_00232,"(52.521351, 13.362258)","(52.492029, 13.421889)",31.69
TX_011129,2026-02-07 01:01:18,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",52.68
TX_011130,2026-02-07 08:09:47,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",49.98
TX_011131,2026-02-07 10:26:06,CARD_12,M_00017,"(52.521351, 13.362258)","(53.550383, 10.040639)",7.19
TX_011132,2026-02-07 12:52:04,CARD_12,M_00024,"(52.521351, 13.362258)","(52.538308, 13.414863)",5.36
TX_011133,2026-02-07 13:27:30,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",45.17
TX_011134,2026-02-07 16:02:23,CARD_12,M_00037,"(52.521351, 13.362258)","(52.521205, 13.478897)",4.16
TX_011135,2026-02-07 16:44:22,CARD_12,M_00395,"(52.521351, 13.362258)","(52.511596, 13.396546)",3.0
TX_011136,2026-02-07 21:46:10,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",3.15
TX_011137,2026-02-05 18:23:00,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",25.31
TX_011138,2026-02-05 18:24:36,CARD_12,M_00230,"(52.521351, 13.362258)","(52.502488, 13.363516)",6.28
TX_011139,2026-02-05 20:50:45,CARD_12,M_00143,"(52.521351, 13.362258)","(52.49988, 13.368574)",52.83
TX_011140,2026-02-05 22:34:18,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",34.27
TX_011141,2026-02-05 00:44:59,CARD_12,M_00305,"(52.521351, 13.362258)","(53.546481, 10.014586)",115.46
TX_011142,2026-02-05 04:38:15,CARD_12,M_00301,"(52.521351, 13.362258)","(52.513284, 13.455071)",19.53
TX_011143,2026-02-05 07:57:00,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",24.46
TX_011144,2026-02-05 15:31:30,CARD_12,M_00386,"(52.521351, 13.362258)","(52.516263, 13.391808)",50.08
TX_011145,2026-02-05 04:01:39,CARD_12,M_00347,"(52.521351, 13.362258)","(52.528165, 13.353922)",4.98
TX_011146,2026-02-05 09:20:24,CARD_12,M_00029,"(52.521351, 13.362258)","(53.557022, 10.001532)",4.31
TX_011147,2026-02-05 12:16:02,CARD_12,M_00143,"(52.521351, 13.362258)","(52.49988, 13.368574)",4.77
TX_011148,2026-02-05 16:46:48,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",11.5
TX_011149,2026-02-05 17:44:26,CARD_12,M_00043,"(52.521351, 13.362258)","(51.351437, 12.438814)",66.24
TX_011150,2026-02-05 21:38:54,CARD_12,M_00298,"(52.521351, 13.362258)","(51.030158, 13.687654)",203.91
TX_011151,2026-02-05 03:14:46,CARD_12,M_00343,"(52.521351, 13.362258)","(52.523417, 13.39948)",99.07
TX_011152,2026-02-05 03:16:02,CARD_12,M_00230,"(52.521351, 13.362258)","(52.502488, 13.363516)",28.87
TX_011153,2026-02-05 03:37:57,CARD_12,M_00064,"(52.521351, 13.362258)","(52.536441, 13.461904)",30.19
TX_011154,2026-02-05 09:16:19,CARD_12,M_00395,"(52.521351, 13.362258)","(52.511596, 13.396546)",3.58
TX_011155,2026-02-05 12:01:11,CARD_12,M_00059,"(52.521351, 13.362258)","(51.377015, 12.387315)",32.06
TX_011156,2026-02-05 12:57:21,CARD_12,M_00164,"(52.521351, 13.362258)","(51.344182, 12.373478)",80.15
TX_011157,2026-02-05 18:14:06,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",28.45
TX_011158,2026-02-05 19:51:05,CARD_12,M_00109,"(52.521351, 13.362258)","(52.545338, 13.38377)",8.52
TX_011159,2026-02-06 05:06:46,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",33.54
TX_011160,2026-02-06 08:59:06,CARD_12,M_00209,"(52.521351, 13.362258)","(52.517859, 13.373943)",33.18
TX_011161,2026-02-06 11:42:42,CARD_12,M_00037,"(52.521351, 13.362258)","(52.521205, 13.478897)",5.73
TX_011162,2026-02-06 18:18:23,CARD_12,M_00395,"(52.521351, 13.362258)","(52.511596, 13.396546)",16.63
TX_011163,2026-02-06 18:46:11,CARD_12,M_00024,"(52.521351, 13.362258)","(52.538308, 13.414863)",1.9
TX_011164,2026-02-06 18:56:50,CARD_12,M_00182,"(52.521351, 13.362258)","(52.520105, 13.406409)",73.68
TX_011165,2026-02-06 20:26:00,CARD_12,M_00143,"(52.521351, 13.362258)","(52.49988, 13.368574)",65.18
TX_011166,2026-02-06 20:28:45,CARD_12,M_00259,"(52.521351, 13.362258)","(52.510248, 13.392023)",85.35
TX_011167,2026-02-06 22:36:14,CARD_12,M_00191,"(52.521351, 13.362258)","(51.091615, 13.78996)",43.67
TX_011168,2026-02-07 02:04:15,CARD_12,M_00180,"(52.521351, 13.362258)","(52.517709, 13.442134)",69.73
TX_011169,2026-02-07 03:25:08,CARD_12,M_00232,"(52.521351, 13.362258)","(52.492029, 13.421889)",20.95
TX_011170,2026-02-07 03:55:14,CARD_12,M_00174,"(52.521351, 13.362258)","(52.526835, 13.461285)",101.36
TX_011171,2026-02-07 04:14:46,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",11.9
TX_011172,2026-02-07 09:16:32,CARD_12,M_00043,"(52.521351, 13.362258)","(51.351437, 12.438814)",35.58
TX_011173,2026-02-07 09:19:06,CARD_12,M_00109,"(52.521351, 13.362258)","(52.545338, 13.38377)",13.25
TX_011174,2026-02-07 13:22:16,CARD_12,M_00174,"(52.521351, 13.362258)","(52.526835, 13.461285)",66.99
TX_011175,2026-02-07 15:57:37,CARD_12,M_00037,"(52.521351, 13.362258)","(52.521205, 13.478897)",6.87
TX_011176,2026-02-07 23:26:37,CARD_12,M_00259,"(52.521351, 13.362258)","(52.510248, 13.392023)",148.87
TX_011177,2026-02-07 06:13:00,CARD_12,M_00143,"(52.521351, 13.362258)","(52.49988, 13.368574)",29.7
TX_011178,2026-02-07 00:50:44,CARD_12,M_00386,"(52.521351, 13.362258)","(52.516263, 13.391808)",29.85
TX_011179,2026-02-07 01:23:54,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",37.31
TX_011180,2026-02-07 01:57:31,CARD_12,M_00064,"(52.521351, 13.362258)","(52.536441, 13.461904)",23.69
TX_011181,2026-02-07 03:16:57,CARD_12,M_00143,"(52.521351, 13.362258)","(52.49988, 13.368574)",12.24
TX_011182,2026-02-07 04:22:49,CARD_12,M_00347,"(52.521351, 13.362258)","(52.528165, 13.353922)",39.84
TX_011183,2026-02-07 05:38:34,CARD_12,M_00240,"(52.521351, 13.362258)","(51.341687, 12.395642)",28.21
TX_011184,2026-02-07 06:07:59,CARD_12,M_00185,"(52.521351, 13.362258)","(52.522406, 13.420433)",64.92
TX_011185,2026-02-07 07:14:10,CARD_12,M_00182,"(52.521351, 13.362258)","(52.520105, 13.406409)",59.8
TX_011186,2026-02-07 10:19:25,CARD_12,M_00396,"(52.521351, 13.362258)","(51.023511, 13.70974)",6.97
TX_011187,2026-02-07 10:23:22,CARD_12,M_00211,"(52.521351, 13.362258)","(52.559295, 13.406058)",41.29
TX_011188,2026-02-07 16:22:02,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",18.45
TX_011189,2026-02-07 18:12:35,CARD_12,M_00064,"(52.521351, 13.362258)","(52.536441, 13.461904)",19.19
TX_011190,2026-02-07 19:04:08,CARD_12,M_00395,"(52.521351, 13.362258)","(52.511596, 13.396546)",16.29
TX_011191,2026-02-01 08:56:00,CARD_12,M_00008,"(52.521351, 13.362258)","(52.54062, 13.432938)",7.74
TX_011192,2026-02-01 12:34:45,CARD_12,M_00323,"(52.521351, 13.362258)","(52.495557, 13.42639)",115.94
TX_011193,2026-02-01 14:03:36,CARD_12,M_00347,"(52.521351, 13.362258)","(52.528165, 13.353922)",112.51
TX_011194,2026-02-01 15:36:44,CARD_12,M_00143,"(52.521351, 13.362258)","(52.49988, 13.368574)",5.96
TX_011195,2026-02-01 23:56:37,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",0.5
TX_011196,2026-02-02 01:45:09,CARD_12,M_00323,"(52.521351, 13.362258)","(52.495557, 13.42639)",180.39
TX_011197,2026-02-02 04:43:54,CARD_12,M_00008,"(52.521351, 13.362258)","(52.54062, 13.432938)",7.65
TX_011198,2026-02-02 06:28:27,CARD_12,M_00369,"(52.521351, 13.362258)","(52.505457, 13.397574)",20.3
TX_011199,2026-02-02 13:14:10,CARD_12,M_00064,"(52.521351, 13.362258)","(52.536441, 13.461904)",46.19
TX_011200,2026-02-02 16:02:13,CARD_12,M_00232,"(52.521351, 13.362258)","(52.492029, 13.421889)",7.48
TX_011201,2026-02-02 19:49:07,CARD_12,M_00259,"(52.521351, 13.362258)","(52.510248, 13.392023)",263.18
TX_011202,2026-02-02 22:01:35,CARD_12,M_00037,"(52.521351, 13.362258)","(52.521205, 13.478897)",5.65
TX_011203,2026-02-03 02:20:45,CARD_12,M_00372,"(52.521351, 13.362258)","(52.527604, 13.423318)",0.5
TX_011204,2026-02-03 03:45:18,CARD_12,M_00395,"(52.521351, 13.362258)","(52.511596, 13.396546)",15.04
TX_011205,2026-02-03 06:45:52,CARD_12,M_00037,"(52.521351, 13.362258)","(52.521205, 13.478897)",6.67
TX_011206,2026-02-03 11:26:57,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",32.92
TX_011207,2026-02-03 12:56:57,CARD_12,M_00024,"(52.521351, 13.362258)","(52.538308, 13.414863)",4.22
TX_011208,2026-02-03 02:55:34,CARD_12,M_00343,"(52.521351, 13.362258)","(52.523417, 13.39948)",247.48
TX_011209,2026-02-03 04:12:47,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",12.81
TX_011210,2026-02-03 05:58:44,CARD_12,M_00230,"(52.521351, 13.362258)","(52.502488, 13.363516)",11.07
TX_011211,2026-02-03 07:08:33,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",89.03
TX_011212,2026-02-03 07:26:29,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",46.17
TX_011213,2026-02-03 08:06:15,CARD_12,M_00261,"(52.521351, 13.362258)","(52.525795, 13.467262)",157.06
TX_011214,2026-02-03 08:07:52,CARD_12,M_00095,"(52.521351, 13.362258)","(52.505694, 13.425388)",45.73
TX_011215,2026-02-03 10:41:28,CARD_12,M_00166,"(52.521351, 13.362258)","(51.05089, 13.75224)",47.17
TX_011216,2026-02-03 11:27:59,CARD_12,M_00037,"(52.521351, 13.362258)","(52.521205, 13.478897)",0.5
TX_011217,2026-02-03 11:28:45,CARD_12,M_00362,"(52.521351, 13.362258)","(52.571202, 13.402118)",13.11
TX_011218,2026-02-03 14:23:30,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",57.43
TX_011219,2026-02-03 23:00:52,CARD_12,M_00143,"(52.521351, 13.362258)","(52.49988, 13.368574)",0.5
TX_011220,2026-02-04 02:50:33,CARD_12,M_00209,"(52.521351, 13.362258)","(52.517859, 13.373943)",15.14
TX_011221,2026-02-04 03:13:28,CARD_12,M_00301,"(52.521351, 13.362258)","(52.513284, 13.455071)",35.17
TX_011222,2026-02-04 05:48:36,CARD_12,M_00037,"(52.521351, 13.362258)","(52.521205, 13.478897)",2.69
TX_011223,2026-02-04 11:38:51,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",25.11
TX_011224,2026-02-04 12:24:02,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",72.97
TX_011225,2026-02-04 04:56:11,CARD_12,M_00348,"(52.521351, 13.362258)","(52.540583, 13.419178)",133.58
TX_011226,2026-02-04 06:01:22,CARD_12,M_00232,"(52.521351, 13.362258)","(52.492029, 13.421889)",13.63
TX_011227,2026-02-04 23:02:20,CARD_12,M_00256,"(52.521351, 13.362258)","(52.521732, 13.40033)",36.7
TX_011228,2026-02-05 07:20:08,CARD_12,M_00362,"(52.521351, 13.362258)","(52.571202, 13.402118)",15.87
TX_011229,2026-02-05 07:47:40,CARD_12,M_00008,"(52.521351, 13.362258)","(52.54062, 13.432938)",5.76
TX_011230,2026-02-05 12:29:31,CARD_12,M_00301,"(52.521351, 13.362258)","(52.513284, 13.455071)",127.52
TX_011231,2026-02-05 22:03:55,CARD_12,M_00230,"(52.521351, 13.362258)","(52.502488, 13.363516)",40.08
TX_011232,2026-02-05 22:20:26,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",52.0
TX_011233,2026-02-05 23:50:18,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",7.48
TX_011234,2026-02-06 02:48:14,CARD_12,M_00166,"(52.521351, 13.362258)","(51.05089, 13.75224)",91.39
TX_011235,2026-02-06 02:57:57,CARD_12,M_00059,"(52.521351, 13.362258)","(51.377015, 12.387315)",98.36
TX_011236,2026-02-06 04:21:06,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",39.45
TX_011237,2026-02-06 09:15:56,CARD_12,M_00357,"(52.521351, 13.362258)","(52.500483, 13.436609)",101.48
TX_011238,2026-02-06 15:52:24,CARD_12,M_00282,"(52.521351, 13.362258)","(52.537392, 13.445669)",75.38
TX_011239,2026-02-06 20:18:38,CARD_12,M_00174,"(52.521351, 13.362258)","(52.526835, 13.461285)",64.44
TX_011240,2026-02-06 22:45:43,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",8.03
TX_011241,2026-02-07 02:57:45,CARD_12,M_00347,"(52.521351, 13.362258)","(52.528165, 13.353922)",274.87
TX_011242,2026-02-07 06:12:34,CARD_12,M_00024,"(52.521351, 13.362258)","(52.538308, 13.414863)",6.42
TX_011243,2026-02-07 07:00:44,CARD_12,M_00174,"(52.521351, 13.362258)","(52.526835, 13.461285)",69.62
TX_011244,2026-02-07 23:14:43,CARD_12,M_00024,"(52.521351, 13.362258)","(52.538308, 13.414863)",5.66
TX_011245,2026-02-03 03:23:00,CARD_12,M_00064,"(52.521351, 13.362258)","(52.536441, 13.461904)",19.14
TX_011246,2026-02-03 03:43:54,CARD_12,M_00077,"(52.521351, 13.362258)","(51.054682, 13.699928)",42.87
TX_011247,2026-02-03 06:12:57,CARD_12,M_00095,"(52.521351, 13.362258)","(52.505694, 13.425388)",58.15
TX_011248,2026-02-03 09:32:08,CARD_12,M_00262,"(52.521351, 13.362258)","(52.537422, 13.395219)",185.81
TX_011249,2026-02-03 11:21:36,CARD_12,M_00075,"(52.521351, 13.362258)","(51.033464, 13.691855)",63.31
TX_011250,2026-02-03 17:48:53,CARD_12,M_00139,"(52.521351, 13.362258)","(53.564739, 9.984392)",56.59
TX_011251,2026-02-03 21:41:01,CARD_12,M_00343,"(52.521351, 13.362258)","(52.523417, 13.39948)",232.63
TX_011252,2026-02-04 01:08:45,CARD_12,M_00138,"(52.521351, 13.362258)","(52.54611, 13.40563)",19.48
TX_011253,2026-02-04 03:17:10,CARD_12,M_00348,"(52.521351, 13.362258)","(52.540583, 13.419178)",45.54
TX_011254,2026-02-04 04:45:43,CARD_12,M_00134,"(52.521351, 13.362258)","(52.545553, 13.387253)",20.87
TX_011255,2026-02-04 05:19:29,CARD_12,M_00230,"(52.521351, 13.362258)","(52.502488, 13.363516)",54.9
TX_011256,2026-02-04 09:51:00,CARD_12,M_00399,"(52.521351, 13.362258)","(51.08141, 13.707349)",8.41
TX_011257,2026-02-04 12:41:51,CARD_12,M_00066,"(52.521351, 13.362258)","(52.50221, 13.380526)",38.16
TX_011258,2026-02-04 19:35:34,CARD_12,M_00241,"(52.521351, 13.362258)","(52.486612, 13.421301)",157.68
TX_011259,2026-02-04 22:47:24,CARD_12,M_00174,"(52.521351, 13.362258)","(52.526835, 13.461285)",95.97
TX_011260,2026-02-05 00:53:38,CARD_12,M_00395,"(52.521351, 13.362258)","(52.511596, 13.396546)",7.03
