Transaction_Id,Card_id,Merchant_ID,CardID_Registered_Address_Lat,CardID_Registered_address_long,Amount_usd,Time_stamp
TX_011142,CARD_12,M_00301,52.521351,13.362258,19.53,2026-02-05 04:38:15
TX_011143,CARD_12,M_00066,52.521351,13.362258,24.46,2026-02-05 07:57:00
TX_011144,CARD_12,M_00386,52.521351,13.362258,50.08,2026-02-05 15:31:30
TX_011145,CARD_12,M_00347,52.521351,13.362258,4.98,2026-02-05 04:01:39
TX_011146,CARD_12,M_00029,52.521351,13.362258,4.31,2026-02-05 09:20:24
TX_011147,CARD_12,M_00143,52.521351,13.362258,4.77,2026-02-05 12:16:02
TX_011148,CARD_12,M_00066,52.521351,13.362258,11.5,2026-02-05 16:46:48
TX_011149,CARD_12,M_00043,52.521351,13.362258,66.24,2026-02-05 17:44:26
TX_011150,CARD_12,M_00298,52.521351,13.362258,203.91,2026-02-05 21:38:54
TX_011151,CARD_12,M_00343,52.521351,13.362258,99.07,2026-02-05 03:14:46
TX_011152,CARD_12,M_00230,52.521351,13.362258,28.87,2026-02-05 03:16:02
TX_011153,CARD_12,M_00064,52.521351,13.362258,30.19,2026-02-05 03:37:57
TX_011154,CARD_12,M_00395,52.521351,13.362258,3.58,2026-02-05 09:16:19
TX_011155,CARD_12,M_00059,52.521351,13.362258,32.06,2026-02-05 12:01:11
TX_011156,CARD_12,M_00164,52.521351,13.362258,80.15,2026-02-05 12:57:21
TX_011157,CARD_12,M_00138,52.521351,13.362258,28.45,2026-02-05 18:14:06
TX_011158,CARD_12,M_00109,52.521351,13.362258,8.52,2026-02-05 19:51:05
TX_011159,CARD_12,M_00066,52.521351,13.362258,33.54,2026-02-06 05:06:46
TX_011160,CARD_12,M_00209,52.521351,13.362258,33.18,2026-02-06 08:59:06
TX_011161,CARD_12,M_00037,52.521351,13.362258,5.73,2026-02-06 11:42:42
TX_011162,CARD_12,M_00395,52.521351,13.362258,16.63,2026-02-06 18:18:23
TX_011163,CARD_12,M_00024,52.521351,13.362258,1.9,2026-02-06 18:46:11
TX_011164,CARD_12,M_00182,52.521351,13.362258,73.68,2026-02-06 18:56:50
TX_011165,CARD_12,M_00143,52.521351,13.362258,65.18,2026-02-06 20:26:00
TX_011166,CARD_12,M_00259,52.521351,13.362258,85.35,2026-02-06 20:28:45
TX_011167,CARD_12,M_00191,52.521351,13.362258,43.67,2026-02-06 22:36:14
TX_011168,CARD_12,M_00180,52.521351,13.362258,69.73,2026-02-07 02:04:15
TX_011169,CARD_12,M_00232,52.521351,13.362258,20.95,2026-02-07 03:25:08
TX_011170,CARD_12,M_00174,52.521351,13.362258,101.36,2026-02-07 03:55:14
TX_011171,CARD_12,M_00138,52.521351,13.362258,11.9,2026-02-07 04:14:46
TX_011172,CARD_12,M_00043,52.521351,13.362258,35.58,2026-02-07 09:16:32
TX_011173,CARD_12,M_00109,52.521351,13.362258,13.25,2026-02-07 09:19:06
TX_011174,CARD_12,M_00174,52.521351,13.362258,66.99,2026-02-07 13:22:16
TX_011175,CARD_12,M_00037,52.521351,13.362258,6.87,2026-02-07 15:57:37
TX_011176,CARD_12,M_00259,52.521351,13.362258,148.87,2026-02-07 23:26:37
TX_011177,CARD_12,M_00143,52.521351,13.362258,29.7,2026-02-07 06:13:00
TX_011178,CARD_12,M_00386,52.521351,13.362258,29.85,2026-02-07 00:50:44
TX_011179,CARD_12,M_00066,52.521351,13.362258,37.31,2026-02-07 01:23:54
TX_011180,CARD_12,M_00064,52.521351,13.362258,23.69,2026-02-07 01:57:31
TX_011181,CARD_12,M_00143,52.521351,13.362258,12.24,2026-02-07 03:16:57
TX_011182,CARD_12,M_00347,52.521351,13.362258,39.84,2026-02-07 04:22:49
TX_011183,CARD_12,M_00240,52.521351,13.362258,28.21,2026-02-07 05:38:34
TX_011184,CARD_12,M_00185,52.521351,13.362258,64.92,2026-02-07 06:07:59
TX_011185,CARD_12,M_00182,52.521351,13.362258,59.8,2026-02-07 07:14:10
TX_011186,CARD_12,M_00396,52.521351,13.362258,6.97,2026-02-07 10:19:25
TX_011187,CARD_12,M_00211,52.521351,13.362258,41.29,2026-02-07 10:23:22
TX_011188,CARD_12,M_00066,52.521351,13.362258,18.45,2026-02-07 16:22:02
TX_011189,CARD_12,M_00064,52.521351,13.362258,19.19,2026-02-07 18:12:35
TX_011190,CARD_12,M_00395,52.521351,13.362258,16.29,2026-02-07 19:04:08
TX_011191,CARD_12,M_00008,52.521351,13.362258,7.74,2026-02-01 08:56:00
TX_011192,CARD_12,M_00323,52.521351,13.362258,115.94,2026-02-01 12:34:45
TX_011193,CARD_12,M_00347,52.521351,13.362258,112.51,2026-02-01 14:03:36
TX_011194,CARD_12,M_00143,52.521351,13.362258,5.96,2026-02-01 15:36:44
TX_011195,CARD_12,M_00134,52.521351,13.362258,0.5,2026-02-01 23:56:37
TX_011196,CARD_12,M_00323,52.521351,13.362258,180.39,2026-02-02 01:45:09
TX_011197,CARD_12,M_00008,52.521351,13.362258,7.65,2026-02-02 04:43:54
TX_011198,CARD_12,M_00369,52.521351,13.362258,20.3,2026-02-02 06:28:27
TX_011199,CARD_12,M_00064,52.521351,13.362258,46.19,2026-02-02 13:14:10
TX_011200,CARD_12,M_00232,52.521351,13.362258,7.48,2026-02-02 16:02:13
TX_011201,CARD_12,M_00259,52.521351,13.362258,263.18,2026-02-02 19:49:07
TX_011202,CARD_12,M_00037,52.521351,13.362258,5.65,2026-02-02 22:01:35
TX_011203,CARD_12,M_00372,52.521351,13.362258,0.5,2026-02-03 02:20:45
TX_011204,CARD_12,M_00395,52.521351,13.362258,15.04,2026-02-03 03:45:18
TX_011205,CARD_12,M_00037,52.521351,13.362258,6.67,2026-02-03 06:45:52
TX_011206,CARD_12,M_00066,52.521351,13.362258,32.92,2026-02-03 11:26:57
TX_011207,CARD_12,M_00024,52.521351,13.362258,4.22,2026-02-03 12:56:57
TX_011208,CARD_12,M_00343,52.521351,13.362258,247.48,2026-02-03 02:55:34
TX_011209,CARD_12,M_00066,52.521351,13.362258,12.81,2026-02-03 04:12:47
TX_011210,CARD_12,M_00230,52.521351,13.362258,11.07,2026-02-03 05:58:44
TX_011211,CARD_12,M_00134,52.521351,13.362258,89.03,2026-02-03 07:08:33
TX_011212,CARD_12,M_00134,52.521351,13.362258,46.17,2026-02-03 07:26:29
TX_011213,CARD_12,M_00261,52.521351,13.362258,157.06,2026-02-03 08:06:15
TX_011214,CARD_12,M_00095,52.521351,13.362258,45.73,2026-02-03 08:07:52
TX_011215,CARD_12,M_00166,52.521351,13.362258,47.17,2026-02-03 10:41:28
TX_011216,CARD_12,M_00037,52.521351,13.362258,0.5,2026-02-03 11:27:59
TX_011217,CARD_12,M_00362,52.521351,13.362258,13.11,2026-02-03 11:28:45
TX_011218,CARD_12,M_00134,52.521351,13.362258,57.43,2026-02-03 14:23:30
TX_011219,CARD_12,M_00143,52.521351,13.362258,0.5,2026-02-03 23:00:52
TX_011220,CARD_12,M_00209,52.521351,13.362258,15.14,2026-02-04 02:50:33
TX_011221,CARD_12,M_00301,52.521351,13.362258,35.17,2026-02-04 03:13:28
TX_011222,CARD_12,M_00037,52.521351,13.362258,2.69,2026-02-04 05:48:36
TX_011223,CARD_12,M_00134,52.521351,13.362258,25.11,2026-02-04 11:38:51
TX_011224,CARD_12,M_00134,52.521351,13.362258,72.97,2026-02-04 12:24:02
TX_011225,CARD_12,M_00348,52.521351,13.362258,133.58,2026-02-04 04:56:11
TX_011226,CARD_12,M_00232,52.521351,13.362258,13.63,2026-02-04 06:01:22
TX_011227,CARD_12,M_00256,52.521351,13.362258,36.7,2026-02-04 23:02:20
TX_011228,CARD_12,M_00362,52.521351,13.362258,15.87,2026-02-05 07:20:08
TX_011229,CARD_12,M_00008,52.521351,13.362258,5.76,2026-02-05 07:47:40
TX_011230,CARD_12,M_00301,52.521351,13.362258,127.52,2026-02-05 12:29:31
TX_011231,CARD_12,M_00230,52.521351,13.362258,40.08,2026-02-05 22:03:55
TX_011232,CARD_12,M_00134,52.521351,13.362258,52.0,2026-02-05 22:20:26
TX_011233,CARD_12,M_00066,52.521351,13.362258,7.48,2026-02-05 23:50:18
TX_011234,CARD_12,M_00166,52.521351,13.362258,91.39,2026-02-06 02:48:14
TX_011235,CARD_12,M_00059,52.521351,13.362258,98.36,2026-02-06 02:57:57
TX_011236,CARD_12,M_00134,52.521351,13.362258,39.45,2026-02-06 04:21:06
TX_011237,CARD_12,M_00357,52.521351,13.362258,101.48,2026-02-06 09:15:56
TX_011238,CARD_12,M_00282,52.521351,13.362258,75.38,2026-02-06 15:52:24
TX_011239,CARD_12,M_00174,52.521351,13.362258,64.44,2026-02-06 20:18:38
TX_011240,CARD_12,M_00134,52.521351,13.362258,8.03,2026-02-06 22:45:43
TX_011241,CARD_12,M_00347,52.521351,13.362258,274.87,2026-02-07 02:57:45
TX_011242,CARD_12,M_00024,52.521351,13.362258,6.42,2026-02-07 06:12:34
TX_011243,CARD_12,M_00174,52.521351,13.362258,69.62,2026-02-07 07:00:44
TX_011244,CARD_12,M_00024,52.521351,13.362258,5.66,2026-02-07 23:14:43
TX_011245,CARD_12,M_00064,52.521351,13.362258,19.14,2026-02-03 03:23:00
TX_011246,CARD_12,M_00077,52.521351,13.362258,42.87,2026-02-03 03:43:54
TX_011247,CARD_12,M_00095,52.521351,13.362258,58.15,2026-02-03 06:12:57
TX_011248,CARD_12,M_00262,52.521351,13.362258,185.81,2026-02-03 09:32:08
TX_011249,CARD_12,M_00075,52.521351,13.362258,63.31,2026-02-03 11:21:36
TX_011250,CARD_12,M_00139,52.521351,13.362258,56.59,2026-02-03 17:48:53
TX_011251,CARD_12,M_00343,52.521351,13.362258,232.63,2026-02-03 21:41:01
TX_011252,CARD_12,M_00138,52.521351,13.362258,19.48,2026-02-04 01:08:45
TX_011253,CARD_12,M_00348,52.521351,13.362258,45.54,2026-02-04 03:17:10
TX_011254,CARD_12,M_00134,52.521351,13.362258,20.87,2026-02-04 04:45:43
TX_011255,CARD_12,M_00230,52.521351,13.362258,54.9,2026-02-04 05:19:29
TX_011256,CARD_12,M_00399,52.521351,13.362258,8.41,2026-02-04 09:51:00
TX_011257,CARD_12,M_00066,52.521351,13.362258,38.16,2026-02-04 12:41:51
TX_011258,CARD_12,M_00241,52.521351,13.362258,157.68,2026-02-04 19:35:34
TX_011259,CARD_12,M_00174,52.521351,13.362258,95.97,2026-02-04 22:47:24
TX_011260,CARD_12,M_00395,52.521351,13.362258,7.03,2026-02-05 00:53:38
TX_011261,CARD_12,M_00209,52.521351,13.362258,20.98,2026-02-05 02:24:48
TX_011262,CARD_12,M_00185,52.521351,13.362258,81.95,2026-02-05 09:11:36
TX_011263,CARD_12,M_00059,52.521351,13.362258,9.29,2026-02-05 10:29:14
TX_011264,CARD_12,M_00005,52.521351,13.362258,3.8,2026-02-05 10:34:53
TX_011265,CARD_12,M_00232,52.521351,13.362258,21.99,2026-02-05 12:34:49
TX_011266,CARD_12,M_00138,52.521351,13.362258,50.67,2026-02-05 17:03:54
TX_011267,CARD_12,M_00119,52.521351,13.362258,14.51,2026-02-05 17:10:01
TX_011268,CARD_12,M_00343,52.521351,13.362258,188.27,2026-02-05 17:14:34
TX_011269,CARD_12,M_00066,52.521351,13.362258,41.44,2026-02-05 23:29:53
TX_011270,CARD_12,M_00143,52.521351,13.362258,54.71,2026-02-06 00:19:06
TX_011271,CARD_12,M_00182,52.521351,13.362258,80.28,2026-02-06 08:01:20
TX_011272,CARD_12,M_00143,52.521351,13.362258,28.8,2026-02-06 09:10:25
TX_011273,CARD_12,M_00137,52.521351,13.362258,31.51,2026-02-06 10:54:58
TX_011274,CARD_12,M_00182,52.521351,13.362258,62.18,2026-02-06 13:39:54
TX_011275,CARD_12,M_00138,52.521351,13.362258,53.71,2026-02-06 19:50:34
TX_011276,CARD_12,M_00209,52.521351,13.362258,24.14,2026-02-07 00:36:04
TX_011277,CARD_12,M_00037,52.521351,13.362258,5.99,2026-02-07 00:55:25
TX_011278,CARD_12,M_00386,52.521351,13.362258,15.27,2026-02-07 01:00:44
TX_011279,CARD_12,M_00037,52.521351,13.362258,8.12,2026-02-07 03:08:32
TX_011280,CARD_12,M_00064,52.521351,13.362258,33.87,2026-02-07 07:11:53
TX_011281,CARD_12,M_00232,52.521351,13.362258,28.28,2026-02-07 09:46:25
TX_011282,CARD_12,M_00343,52.521351,13.362258,830.3,2026-02-07 11:47:30
TX_011283,CARD_12,M_00066,52.521351,13.362258,30.29,2026-02-07 12:38:50
TX_011284,CARD_12,M_00064,52.521351,13.362258,16.7,2026-02-07 00:59:52
TX_011285,CARD_12,M_00323,52.521351,13.362258,269.52,2026-02-07 02:06:30
TX_011286,CARD_12,M_00138,52.521351,13.362258,49.63,2026-02-07 04:16:59
TX_011287,CARD_12,M_00259,52.521351,13.362258,75.78,2026-02-07 08:14:30
TX_011288,CARD_12,M_00230,52.521351,13.362258,28.91,2026-02-07 09:46:14
TX_011289,CARD_12,M_00138,52.521351,13.362258,63.77,2026-02-07 23:59:08
TX_011290,CARD_12,M_00301,52.521351,13.362258,254.63,2026-02-05 11:30:00
TX_011291,CARD_12,M_00095,52.521351,13.362258,18.46,2026-02-05 15:10:44
TX_011292,CARD_12,M_00182,52.521351,13.362258,81.9,2026-02-05 18:44:42
TX_011293,CARD_12,M_00362,52.521351,13.362258,13.46,2026-02-05 22:06:12
TX_011294,CARD_12,M_00024,52.521351,13.362258,4.94,2026-02-06 04:03:17
TX_011295,CARD_12,M_00109,52.521351,13.362258,32.01,2026-02-06 08:47:44
TX_011296,CARD_12,M_00182,52.521351,13.362258,49.16,2026-02-06 09:39:02
TX_011297,CARD_12,M_00037,52.521351,13.362258,5.43,2026-02-06 12:44:47
TX_011298,CARD_12,M_00236,52.521351,13.362258,25.39,2026-02-06 01:29:48
TX_011299,CARD_12,M_00064,52.521351,13.362258,53.71,2026-02-06 01:30:54
TX_011300,CARD_12,M_00282,52.521351,13.362258,103.25,2026-02-06 03:19:04
TX_011301,CARD_12,M_00134,52.521351,13.362258,18.24,2026-02-06 05:13:14
TX_011302,CARD_12,M_00232,52.521351,13.362258,24.35,2026-02-06 07:11:02
TX_011303,CARD_12,M_00003,52.521351,13.362258,7.53,2026-02-06 02:35:07
TX_011304,CARD_12,M_00138,52.521351,13.362258,27.22,2026-02-06 05:08:19
TX_011305,CARD_12,M_00211,52.521351,13.362258,55.45,2026-02-06 02:52:24
TX_011306,CARD_12,M_00348,52.521351,13.362258,0.5,2026-02-06 07:02:01
TX_011307,CARD_12,M_00372,52.521351,13.362258,10.57,2026-02-06 08:47:18
TX_011308,CARD_12,M_00174,52.521351,13.362258,68.42,2026-02-06 10:51:39
TX_011309,CARD_12,M_00348,52.521351,13.362258,96.16,2026-02-06 12:35:15
TX_011310,CARD_12,M_00005,52.521351,13.362258,5.06,2026-02-06 15:32:09
TX_011311,CARD_12,M_00301,52.521351,13.362258,82.64,2026-02-06 19:17:11
TX_011312,CARD_12,M_00230,52.521351,13.362258,60.8,2026-02-06 23:00:09
TX_011313,CARD_12,M_00174,52.521351,13.362258,34.74,2026-02-07 00:24:10
TX_011314,CARD_12,M_00232,52.521351,13.362258,11.46,2026-02-07 00:27:52
TX_011315,CARD_12,M_00134,52.521351,13.362258,37.35,2026-02-07 02:56:31
TX_011316,CARD_12,M_00230,52.521351,13.362258,10.13,2026-02-07 03:41:21
TX_011317,CARD_12,M_00134,52.521351,13.362258,16.13,2026-02-07 05:15:14
TX_011318,CARD_12,M_00395,52.521351,13.362258,9.24,2026-02-07 09:14:29
TX_011319,CARD_12,M_00143,52.521351,13.362258,40.27,2026-02-07 12:55:39
TX_011320,CARD_12,M_00232,52.521351,13.362258,5.94,2026-02-07 14:55:43
TX_011321,CARD_12,M_00068,52.521351,13.362258,28.67,2026-02-07 16:02:34
TX_011322,CARD_12,M_00066,52.521351,13.362258,61.07,2026-02-07 16:03:26
TX_011323,CARD_12,M_00372,52.521351,13.362258,14.94,2026-02-07 00:54:27
TX_011324,CARD_12,M_00395,52.521351,13.362258,14.9,2026-02-07 01:58:23
TX_011325,CARD_12,M_00174,52.521351,13.362258,88.94,2026-02-07 06:07:10
TX_011326,CARD_12,M_00037,52.521351,13.362258,2.34,2026-02-07 03:58:24
TX_011327,CARD_12,M_00138,52.521351,13.362258,18.57,2026-02-07 06:23:43
TX_011328,CARD_12,M_00259,52.521351,13.362258,545.94,2026-02-07 10:37:18
TX_011329,CARD_12,M_00180,52.521351,13.362258,98.17,2026-02-07 10:48:38
TX_011330,CARD_12,M_00285,52.521351,13.362258,110.96,2026-02-07 12:32:05
TX_011331,CARD_12,M_00209,52.521351,13.362258,47.6,2026-02-07 14:38:53
TX_011332,CARD_12,M_00037,52.521351,13.362258,6.42,2026-02-07 02:04:11
TX_011333,CARD_12,M_00208,52.521351,13.362258,16.7,2026-02-07 04:21:37
TX_011334,CARD_12,M_00043,52.521351,13.362258,48.56,2026-02-07 06:56:57
TX_011335,CARD_12,M_00343,52.521351,13.362258,110.55,2026-02-07 03:50:24
TX_011336,CARD_12,M_00241,52.521351,13.362258,106.15,2026-02-07 03:50:50
TX_011337,CARD_12,M_00024,52.521351,13.362258,7.08,2026-02-07 06:33:14
TX_011338,CARD_12,M_00182,52.521351,13.362258,71.23,2026-02-07 07:01:34
TX_011339,CARD_12,M_00180,52.521351,13.362258,89.91,2026-02-07 11:24:54
TX_011340,CARD_12,M_00301,52.521351,13.362258,175.06,2026-02-07 12:18:17
TX_011341,CARD_12,M_00143,52.521351,13.362258,20.29,2026-02-07 20:24:32
TX_011342,CARD_12,M_00138,52.521351,13.362258,30.0,2026-02-07 20:31:50
TX_011343,CARD_12,M_00100,52.521351,13.362258,24.6,2026-02-04 08:29:00
TX_011344,CARD_12,M_00134,52.521351,13.362258,75.0,2026-02-04 09:11:45
TX_011345,CARD_12,M_00182,52.521351,13.362258,47.26,2026-02-04 13:57:12
TX_011346,CARD_12,M_00143,52.521351,13.362258,22.99,2026-02-04 14:43:54
TX_011347,CARD_12,M_00230,52.521351,13.362258,31.67,2026-02-04 17:04:01
TX_011348,CARD_12,M_00024,52.521351,13.362258,5.76,2026-02-04 20:20:03
TX_011349,CARD_12,M_00369,52.521351,13.362258,13.42,2026-02-04 22:16:10
TX_011350,CARD_12,M_00259,52.521351,13.362258,123.0,2026-02-05 00:05:12
TX_011351,CARD_12,M_00386,52.521351,13.362258,4.36,2026-02-05 03:42:39
TX_011352,CARD_12,M_00372,52.521351,13.362258,11.1,2026-02-05 04:25:08
TX_011353,CARD_12,M_00109,52.521351,13.362258,18.89,2026-02-05 05:12:08
TX_011354,CARD_12,M_00372,52.521351,13.362258,11.25,2026-02-05 08:45:02
TX_011355,CARD_12,M_00143,52.521351,13.362258,36.9,2026-02-05 02:01:48
TX_011356,CARD_12,M_00118,52.521351,13.362258,13.77,2026-02-05 05:46:08
TX_011357,CARD_12,M_00185,52.521351,13.362258,49.93,2026-02-05 05:56:30
TX_011358,CARD_12,M_00138,52.521351,13.362258,48.49,2026-02-05 05:58:54
TX_011359,CARD_12,M_00268,52.521351,13.362258,86.46,2026-02-05 08:30:03
TX_011360,CARD_12,M_00064,52.521351,13.362258,23.76,2026-02-05 04:28:14
TX_011361,CARD_12,M_00347,52.521351,13.362258,181.11,2026-02-05 05:51:10
TX_011362,CARD_12,M_00348,52.521351,13.362258,228.87,2026-02-05 08:17:42
TX_011363,CARD_12,M_00214,52.521351,13.362258,42.87,2026-02-05 11:03:53
TX_011364,CARD_12,M_00395,52.521351,13.362258,28.51,2026-02-05 03:27:02
TX_011365,CARD_12,M_00224,52.521351,13.362258,24.31,2026-02-05 04:01:29
TX_011366,CARD_12,M_00236,52.521351,13.362258,23.04,2026-02-05 06:01:59
TX_011367,CARD_12,M_00282,52.521351,13.362258,136.5,2026-02-05 09:19:13
TX_011368,CARD_12,M_00341,52.521351,13.362258,259.65,2026-02-05 03:17:03
TX_011369,CARD_12,M_00241,52.521351,13.362258,97.51,2026-02-05 06:34:56
TX_011370,CARD_12,M_00212,52.521351,13.362258,15.41,2026-02-05 16:20:19
TX_011371,CARD_12,M_00268,52.521351,13.362258,125.27,2026-02-05 18:28:26
TX_011372,CARD_12,M_00159,52.521351,13.362258,43.95,2026-02-05 21:49:37
TX_011373,CARD_12,M_00197,52.521351,13.362258,105.14,2026-02-06 02:29:14
TX_011374,CARD_12,M_00232,52.521351,13.362258,37.11,2026-02-06 05:50:45
TX_011375,CARD_12,M_00143,52.521351,13.362258,27.33,2026-02-06 04:30:12
TX_011376,CARD_12,M_00066,52.521351,13.362258,42.57,2026-02-06 08:04:33
TX_011377,CARD_12,M_00072,52.521351,13.362258,26.64,2026-02-06 09:14:15
TX_011378,CARD_12,M_00343,52.521351,13.362258,122.32,2026-02-06 23:51:32
TX_011379,CARD_12,M_00024,52.521351,13.362258,5.67,2026-02-07 01:54:28
TX_011380,CARD_12,M_00180,52.521351,13.362258,59.23,2026-02-07 03:27:36
TX_011381,CARD_12,M_00008,52.521351,13.362258,5.28,2026-02-07 07:12:44
TX_011382,CARD_12,M_00024,52.521351,13.362258,7.71,2026-02-07 11:02:14
TX_011383,CARD_12,M_00282,52.521351,13.362258,20.89,2026-02-07 11:36:20
TX_011384,CARD_12,M_00143,52.521351,13.362258,34.04,2026-02-07 00:43:05
TX_011385,CARD_12,M_00369,52.521351,13.362258,16.72,2026-02-07 01:36:57
TX_011386,CARD_12,M_00064,52.521351,13.362258,36.45,2026-02-07 01:47:23
TX_011387,CARD_12,M_00174,52.521351,13.362258,18.46,2026-02-07 02:41:47
TX_011388,CARD_12,M_00037,52.521351,13.362258,2.53,2026-02-07 05:46:43
TX_011389,CARD_12,M_00109,52.521351,13.362258,28.65,2026-02-07 07:46:54
TX_011390,CARD_12,M_00064,52.521351,13.362258,16.23,2026-02-07 17:40:09
TX_011391,CARD_12,M_00095,52.521351,13.362258,73.59,2026-02-07 17:53:59
TX_011392,CARD_12,M_00064,52.521351,13.362258,17.53,2026-02-07 21:32:46
TX_011393,CARD_12,M_00066,52.521351,13.362258,24.53,2026-02-07 22:31:33
TX_011394,CARD_12,M_00211,52.521351,13.362258,17.43,2026-02-01 00:56:00
TX_011395,CARD_12,M_00066,52.521351,13.362258,32.64,2026-02-01 02:25:38
TX_011396,CARD_12,M_00343,52.521351,13.362258,235.85,2026-02-01 02:30:45
TX_011397,CARD_12,M_00064,52.521351,13.362258,32.03,2026-02-01 04:34:37
TX_011398,CARD_12,M_00095,52.521351,13.362258,23.89,2026-02-01 08:30:11
TX_011399,CARD_12,M_00367,52.521351,13.362258,38.75,2026-02-01 01:32:15
TX_011400,CARD_12,M_00343,52.521351,13.362258,189.84,2026-02-01 00:56:43
TX_011401,CARD_12,M_00372,52.521351,13.362258,5.94,2026-02-01 04:00:53
TX_011402,CARD_12,M_00138,52.521351,13.362258,19.56,2026-02-01 04:18:18
TX_011403,CARD_12,M_00343,52.521351,13.362258,349.92,2026-02-01 06:27:26
TX_011404,CARD_12,M_00232,52.521351,13.362258,17.98,2026-02-01 02:09:44
TX_011405,CARD_12,M_00066,52.521351,13.362258,42.64,2026-02-01 02:14:47
TX_011406,CARD_12,M_00064,52.521351,13.362258,36.71,2026-02-01 03:38:42
TX_011407,CARD_12,M_00385,52.521351,13.362258,2.73,2026-02-01 06:30:52
TX_011408,CARD_12,M_00232,52.521351,13.362258,16.65,2026-02-01 10:47:57
TX_011409,CARD_12,M_00064,52.521351,13.362258,18.05,2026-02-01 11:53:15
TX_011410,CARD_12,M_00099,52.521351,13.362258,24.7,2026-02-01 15:41:01
TX_011411,CARD_12,M_00138,52.521351,13.362258,38.99,2026-02-01 02:08:04
TX_011412,CARD_12,M_00386,52.521351,13.362258,28.03,2026-02-01 05:33:45
TX_011413,CARD_12,M_00134,52.521351,13.362258,64.98,2026-02-01 00:40:20
TX_011414,CARD_12,M_00043,52.521351,13.362258,46.23,2026-02-01 04:36:30
TX_011415,CARD_12,M_00093,52.521351,13.362258,2.5,2026-02-01 05:40:48
TX_011416,CARD_12,M_00024,52.521351,13.362258,6.4,2026-02-01 06:34:48
TX_011417,CARD_12,M_00209,52.521351,13.362258,27.18,2026-02-01 02:05:03
TX_011418,CARD_12,M_00066,52.521351,13.362258,22.62,2026-02-01 03:41:11
TX_011419,CARD_12,M_00138,52.521351,13.362258,14.0,2026-02-01 12:59:01
TX_011420,CARD_12,M_00138,52.521351,13.362258,28.24,2026-02-01 13:55:22
TX_011421,CARD_12,M_00066,52.521351,13.362258,36.69,2026-02-01 16:15:08
TX_011422,CARD_12,M_00066,52.521351,13.362258,36.92,2026-02-01 16:32:43
TX_011423,CARD_12,M_00143,52.521351,13.362258,25.19,2026-02-01 21:14:40
TX_011424,CARD_12,M_00268,52.521351,13.362258,147.5,2026-02-01 23:53:18
TX_011425,CARD_12,M_00174,52.521351,13.362258,33.27,2026-02-02 01:03:56
TX_011426,CARD_12,M_00211,52.521351,13.362258,27.77,2026-02-02 03:03:37
TX_011427,CARD_12,M_00043,52.521351,13.362258,67.12,2026-02-02 09:08:53
TX_011428,CARD_12,M_00232,52.521351,13.362258,22.38,2026-02-02 18:34:05
TX_011429,CARD_12,M_00372,52.521351,13.362258,18.2,2026-02-02 01:02:32
TX_011430,CARD_12,M_00238,52.521351,13.362258,0.5,2026-02-02 01:23:33
TX_011431,CARD_12,M_00138,52.521351,13.362258,26.09,2026-02-02 00:59:10
TX_011432,CARD_12,M_00362,52.521351,13.362258,16.11,2026-02-02 04:03:48
TX_011433,CARD_12,M_00024,52.521351,13.362258,3.7,2026-02-02 05:37:08
TX_011434,CARD_12,M_00008,52.521351,13.362258,5.79,2026-02-02 08:05:57
TX_011435,CARD_12,M_00174,52.521351,13.362258,59.78,2026-02-02 23:03:11
TX_011436,CARD_12,M_00066,52.521351,13.362258,36.89,2026-02-03 01:18:13
TX_011437,CARD_12,M_00232,52.521351,13.362258,21.38,2026-02-03 04:08:18
TX_011438,CARD_12,M_00143,52.521351,13.362258,47.45,2026-02-03 05:51:46
TX_011439,CARD_12,M_00221,52.521351,13.362258,16.6,2026-02-03 23:10:40
TX_011440,CARD_12,M_00211,52.521351,13.362258,20.75,2026-02-03 23:44:03
TX_011441,CARD_12,M_00064,52.521351,13.362258,62.58,2026-02-04 00:36:55
TX_011442,CARD_12,M_00037,52.521351,13.362258,2.85,2026-02-04 01:28:48
TX_011443,CARD_12,M_00185,52.521351,13.362258,34.21,2026-02-04 02:12:42
TX_011444,CARD_12,M_00066,52.521351,13.362258,44.22,2026-02-04 08:41:44
TX_011445,CARD_12,M_00109,52.521351,13.362258,29.1,2026-02-04 12:46:15
TX_011446,CARD_12,M_00138,52.521351,13.362258,14.18,2026-02-04 21:11:38
TX_011447,CARD_12,M_00230,52.521351,13.362258,26.34,2026-02-05 00:28:51
TX_011448,CARD_12,M_00066,52.521351,13.362258,67.23,2026-02-05 04:46:35
TX_011449,CARD_12,M_00064,52.521351,13.362258,62.67,2026-02-05 07:58:58
TX_011450,CARD_12,M_00095,52.521351,13.362258,15.58,2026-02-05 08:05:16
TX_011451,CARD_12,M_00180,52.521351,13.362258,68.91,2026-02-05 01:32:48
TX_011452,CARD_12,M_00395,52.521351,13.362258,15.59,2026-02-05 06:46:44
TX_011453,CARD_12,M_00119,52.521351,13.362258,2.74,2026-02-05 13:59:51
TX_011454,CARD_12,M_00395,52.521351,13.362258,5.66,2026-02-05 04:44:54
TX_011455,CARD_12,M_00066,52.521351,13.362258,26.22,2026-02-05 05:44:14
TX_011456,CARD_12,M_00109,52.521351,13.362258,37.4,2026-02-05 06:11:01
TX_011457,CARD_12,M_00282,52.521351,13.362258,54.25,2026-02-05 08:17:16
